Version     :: 0.0.11.5
DateTime    :: 11/7/2023 04:12:41 PM
RegExType   :: Power :: Execute-prepare
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?) (?<event_type>prepare) to (?<type>execute)s? [\Wa]*(?<ability>.*)[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
16:21:15 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:15 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:16 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:16 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:16 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:17 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:17 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:17 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:21:18 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:18 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:18 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:19 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:19 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:21:19 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:20 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:20 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:20 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:21 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:21 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:22 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:23 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:21:24 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:24 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:24 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:24 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:21:24 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:31 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:32 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:32 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:33 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:33 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:34 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:34 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:35 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:35 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:36 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:36 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:37 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:21:38 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:39 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:40 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:40 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:41 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:42 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:43 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:43 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:43 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:44 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:45 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:45 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:46 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:46 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:47 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:47 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:48 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:49 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:49 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:49 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:49 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:50 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:50 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:50 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:51 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:51 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:21:51 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:21:52 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:53 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:21:53 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:53 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:53 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:53 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:54 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:21:54 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:54 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:21:55 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:55 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:55 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:55 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:21:57 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:21:57 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:21:57 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:21:58 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:07 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:22:08 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:08 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:09 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:09 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:22:09 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:22:10 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:22:10 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:22:10 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:22:12 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:13 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:13 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:14 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:22:14 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:22:15 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:22:15 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:22:16 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:16 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:22:17 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:18 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:18 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:22:19 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:22:20 : execute    : YOU                       :                           : Chant of the Dwarves      : prepare      :              :       
16:22:21 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:31 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:22:36 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:36 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:37 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:38 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:22:39 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:22:39 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:22:39 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:40 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:40 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:40 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:22:41 : execute    : YOU                       :                           : Circle Swing              : prepare      :              :       
16:22:42 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:42 : execute    : YOU                       :                           : Smash                     : prepare      :              :       
16:22:43 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:44 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:44 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
16:22:44 : execute    : YOU                       :                           : Aim for the Arm           : prepare      :              :       
16:22:44 : execute    : YOU                       :                           : Shield Ringer             : prepare      :              :       
16:22:44 : execute    : YOU                       :                           : Spinning Block            : prepare      :              :       
16:22:45 : execute    : YOU                       :                           : Bruising Strike           : prepare      :              :       
16:22:45 : execute    : YOU                       :                           : Batter                    : prepare      :              :       
16:22:46 : execute    : YOU                       :                           : Kneeshot                  : prepare      :              :       
16:22:46 : execute    : YOU                       :                           : Mark of Shame             : prepare      :              :       
